Margin D,% Home Ownership,% Married Couples,% Poverty,% Bachelor's Degree or Higher,% Less than High School,% Non-Hispanic White,% Black,% Native,% Asian,% Hispanic,% Foreign Born
-58.17,85.9402,69.213,7.9475,25.0272,4.3526,96.0153,0,1.0728,0,1.3027,0
56.36,43.7037,28.2231,55.4518,15.6002,20.13,7.9353,0.0589,87.3958,1.8538,1.1574,1.9617
-61.8,76.2309,68.9408,19.4961,22.2821,9.1282,80.8904,0,10.8648,0.8062,0.2015,1.649
-47.3,78.3019,72.6061,10.9073,23.7446,8.0069,95.2651,0.4578,0.4578,0.2892,2.4458,1.1446
-36.36,69.1796,68.1913,8.5641,30.6144,7.3724,92.1005,0.8069,1.1127,1.2624,3.1884,3.2991
-54.3,73.8707,68.1809,9.7191,24.8502,10.0287,79.0544,5.0394,10.4086,0,2.199,1.0995
-23.54,65.1773,62.7497,11.1189,25.6648,9.1493,88.436,1.5539,3.2091,0.1893,4.5164,2.0777
8.5,57.1618,40.4515,42.5126,16.4134,15.8663,23.5399,0,74.9194,0.6091,0.3225,0.7166
-32.17,67.9284,59.7961,16.7413,23.2876,13.0121,89.1087,3.5117,0.497,1.2911,2.9121,3.488
-51.87,68.5478,61.4813,14.2959,16.6464,17.9199,76.8036,7.9144,0.2216,0.1988,12.3975,6.0113
-57.01,77.1074,55.2923,19.5174,12.2691,17.6496,92.7323,3.0173,0.4027,0.031,2.4287,1.5428
-65.2,73.8047,65.2104,23.2466,12.0196,24.3927,87.9482,3.3095,2.0693,0.0674,2.4805,2.6153
-44.2,75.4159,66.4832,11.1048,24.1755,10.8769,90.9426,2.6299,0.2032,0.782,3.3696,2.9086
-55.28,65.5404,63.4427,16.0091,22.3267,14.6753,85.4883,4.7792,0.1258,1.1858,6.1854,5.8459
-66.23,68.0954,59.0608,20.9971,12.3705,22.7316,96.3088,0.3191,0.2437,0.4272,1.3971,0.9574
-59.92,74.7631,65.0879,15.841,15.8004,15.465,94.1176,1.8691,0.2821,0.0282,2.2359,1.5517
-55.82,73.0889,63.7348,18.5759,18.0234,15.8768,84.5693,10.1987,0.2259,0.3873,2.6572,1.1834
-61.47,70.7955,60.0489,22.0928,17.5225,16.4812,94.7867,1.6958,0.3739,0.4501,1.8695,1.4371
-44.04,76.9567,65.5021,10.5653,21.0053,13.0141,92.5413,1.5853,0.4306,0.3858,2.9964,2.7227
-59.86,77.0957,67.8504,15.8384,15.9589,14.8048,85.4625,8.9296,0.0349,0.4538,2.6294,1.6696
-64.91,70.8606,63.1973,22.4293,16.1121,19.8794,95.191,0.9895,0.2206,0.7784,1.3204,1.2353
-56.99,78.3152,63.4049,26.076,13.9048,19.685,94.4082,2.3909,0,0.1045,2.613,2.2995
-64.8,67.0768,53.2538,23.4795,11.562,19.9309,93.255,1.3895,0.7201,0.1885,2.3543,0.8073
-50.16,68.1281,63.7933,13.965,20.4706,14.552,88.3769,3.7892,0.0489,1.0795,4.3145,2.8419
-53.83,71.5717,58.3369,17.8286,13.8422,18.8092,73.9287,12.994,0.1042,0.3334,10.5632,4.3406
-57.13,77.559,62.7785,13.7841,18.4677,14.204,94.4272,0.6687,0.4864,0.3529,2.9891,1.7867
32.13,54.3405,49.7311,14.8798,41.7017,10.929,56.2021,26.9261,0.1945,3.6092,10.2284,12.9899
-63.44,80.991,65.6542,17.5962,14.5483,14.0709,91.4171,4.4327,0,0,1.4462,0.5477
-57.81,68.3541,65.7839,18.3977,16.7139,19.8513,87.9881,1.698,0.3124,0.1562,8.2582,5.4517
-47.98,75.0703,65.4955,13.5682,16.1818,16.3026,89.4742,4.1686,0.4043,0.5011,3.5782,2.0349
-57.1,61.5079,58.2507,18.5556,16.108,16.1276,80.0032,12.6443,0.4864,0.7751,3.405,1.9056
-37.69,79.9179,66.1375,13.4741,22.1921,13.793,68.0186,27.2906,0.4133,0.6698,2.7039,1.7777
-71.33,75.131,65.8922,20.5554,15.9794,17.016,96.519,0.3239,0,0.5491,1.5264,1.153
-47.69,74.4824,66.9521,14.4173,20.8377,12.4991,88.3811,4.5177,0.0431,0.4434,3.3913,2.9742
-46.96,68.2557,60.4871,15.832,18.4122,14.6927,76.6454,17.1041,0.3677,0.3027,2.72,1.3955
-49.12,69.5985,60.9386,14.7576,16.5147,14.2189,84.1284,9.6671,0.3142,0.222,2.5303,2.0864
-70.04,79.1048,69.1587,18.0977,10.6649,21.3599,93.9483,0.4502,0.3073,0.277,3.3418,2.5497
-60.74,73.9889,60.1595,16.6652,16.73,15.2688,93.047,2.1428,0.2557,0.3966,2.8896,1.46
-65.15,78.0083,61.1614,22.6836,13.1803,25.6378,86.893,0.7194,0.9817,0.1948,1.2515,0.4721
-54.04,66.8507,62.7001,17.3068,16.8049,18.6979,81.471,3.7158,0.2963,0.8638,11.7071,6.0422
-9.69,63.966,58.7139,12.8343,32.1782,10.5202,71.0888,18.9184,0.1873,2.0295,5.6497,5.2743
-73.25,79.6499,61.2767,28.5714,11.2376,22.8547,96.7208,0.501,0.0455,0.5921,1.594,1.002
-15.7,71.2181,52.3106,17.796,11.1904,20.3556,54.2153,41.7797,0.3066,0.735,1.7569,1.1359
-67.47,72.4968,63.2528,20.0966,15.0054,18.4698,91.7908,3.8927,0.1983,0.4628,2.5549,1.54
-65.75,73.525,58.3652,19.086,13.707,15.6166,95.054,1.3195,0.1749,0.5176,1.5509,1.0316
8.99,58.1674,49.181,18.804,11.0364,18.0141,43.9993,50.7859,0,0.0454,4.3239,3.4103
-64.11,72.757,61.6383,18.8329,14.3709,17.2657,87.4004,7.835,0,0.1251,2.4234,1.1259
-51.11,76.2356,60.8846,20.1198,16.5013,14.0505,87.3033,8.1681,0.2602,0.3934,2.5988,1.0841
-55.4,80.315,58.7967,18.7304,10.9031,21.4453,90.3962,5.2352,0.2378,0.3788,2.4624,1.0156
-50.11,76.4767,61.4289,16.7597,12.9997,22.7842,92.0015,5.4018,0.7349,0.1715,0.3797,0.6369
-49.82,77.7909,70.1324,15.621,14.2704,15.0832,92.4654,2.0613,0.7703,0.6998,2.4681,1.2531
-56.04,77.0696,58.5764,19.1924,11.0472,21.8301,95.3176,0.3167,0.1541,0.0428,2.0887,1.1043
-59.27,75.2406,65.6799,13.2379,16.7526,14.6602,92.2297,1.6953,0.1285,0.6259,3.5917,2.5634
-66.94,75.5961,62.0147,24.8563,11.5829,20.2238,92.2943,3.4529,0.507,0.4788,2.0335,2.0391
-15.02,64.27,59.8433,14.5423,37.6455,8.285,82.2654,8.6549,0.2318,2.1891,4.2739,4.9321
-47.49,54.7035,51.0754,28.5683,9.3828,27.0663,66.6802,28.3745,0.1351,0.2432,2.324,1.2701
-27.67,56.1034,54.303,21.1547,8.2526,22.9214,60.6295,33.7412,0.8388,0.2578,2.5434,1.8777
-64.85,75.3446,66.9907,16.9507,14.3009,16.613,93.2519,1.6686,0.3388,0.5209,2.2332,1.1016
-60.65,77.9639,64.8548,19.4706,10.412,15.6534,93.315,1.8209,0,1.3636,2.2948,1.6796
-59.98,75.0664,62.9617,14.7448,18.3891,16.5131,86.8294,7.0894,0.2063,0.5394,3.5137,2.0045
-50.31,77.7783,68.2781,11.2714,26.4449,13.8153,87.6939,0.9209,0.1337,0.7165,8.7791,7.2468
-71.56,73.4618,62.9074,19.2753,16.2099,15.5169,89.2127,3.6247,0.3864,0.7822,4.0149,2.7708
-12.93,72.7001,61.2163,18.8374,12.6313,17.3825,89.8081,5.5216,0.1896,0.2089,2.1088,0.9364
-50.8,74.3839,68.2514,17.2952,10.3418,19.7106,91.8673,0.1845,0.4278,0.474,5.1632,2.4369
-49.99,62.3313,54.8692,18.537,25.632,11.1393,55.7542,36.969,0.1065,1.0796,3.8566,3.031
-36.54,74.9499,64.7769,15.3721,12.7875,18.4736,91.7163,2.572,0.0385,0.4485,1.8116,0.9566
-60.57,71.7543,63.0548,13.9518,14.6698,14.5818,84.8567,7.5565,0,0.3216,5.3936,2.809
-63.42,69.8685,63.8026,10.085,23.0458,9.8467,79.2902,11.4736,0.1403,0.9415,5.8211,3.5205
-62.53,78.7161,66.75,16.9311,9.7866,16.1671,94.1011,1.9002,0.2148,0.2148,2.1067,2.0902
-62.6,76.7054,66.1978,18.4293,13.4273,17.5633,91.0472,1.9972,0.5948,0.4016,4.4047,2.3706
-12.66,59.5494,63.565,13.3125,28.4697,7.0755,63.334,19.2881,0.4561,2.1426,10.009,4.8611
-65.41,84.7994,74.6278,7.696,22.6797,14.1394,92.5839,2.195,1.6463,2.3989,0.2195,1.709
-70.04,81.6131,64.1321,22.8276,9.3899,19.7431,92.0538,5.6904,0.3713,0.0511,1.3321,0.6359
-60.65,64.9052,59.992,21.0542,15.3264,16.4826,82.8948,10.2355,0.2404,0.382,4.4097,1.9397
-58.63,79.7484,67.353,17.192,12.7974,19.3605,96.103,0.6525,0.0634,0.4486,1.4818,1.3912
-63.01,82.4276,69.6438,26.9413,11.4522,25.1481,91.8613,2.738,0.1507,2.2356,1.3564,1.3188
-63.33,81.7185,70.1319,20.012,9.4136,25.6173,99.4093,0.1772,0,0,0.3741,0.4528
-63.39,73.7234,67.0172,14.9933,11.8571,17.5863,94.796,0.3331,0.2914,0.1011,2.0994,1.2371
-43.39,61.4721,57.0453,18.9451,26.4438,13.4245,88.4231,2.1602,0.3448,1.2538,6.2469,4.6057
-63.66,71.2162,60.7251,19.3056,16.9373,19.2212,90.5284,2.2647,0.1192,0.4768,4.9513,2.6132
-50.88,77.2355,64.2614,13.8475,19.7604,11.0949,92.7367,2.3118,0.3919,0.7518,1.8464,1.9444
-46.99,73.9781,68.9593,11.5268,19.6196,12.8359,83.2612,7.1941,0.2348,0.5563,6.9337,3.9314
-15.39,65.2423,62.4239,11.1008,32.2371,8.2224,70.7636,14.5246,0.2248,3.3846,8.0202,7.4062
-77.53,69.9561,58.8497,21.8651,9.1972,20.2192,97.1414,0.5735,0.3095,0.0091,0.965,0.3824
-62.84,74.7467,68.2077,19.739,15.0843,18.4291,93.5273,0.2227,0.108,0,3.5435,2.0316
-57.57,69.3765,64.4811,13.6821,17.437,15.0031,89.9854,0.9035,0.3915,0.7819,5.9937,5.2139
30.44,55.0542,47.6562,19.3482,31.6113,11.5886,35.7591,53.4337,0.1079,2.6158,6.3619,6.535
-58.93,73.8919,63.835,17.8738,14.421,14.7365,92.5988,1.9959,0.537,0.3749,2.7204,1.7781
-59.05,75.0097,63.9419,13.7527,15.5935,12.8056,91.7852,0.9235,0.2458,0.715,3.0238,2.2343
-51.89,71.8438,61.5095,15.9379,23.6115,12.8426,93.4015,1.8364,0.0961,0.6068,1.8962,1.6511
-38.62,73.6246,67.2275,8.9723,28.0775,10.2565,84.1232,7.2668,0.2519,1.3978,4.8785,4.7231
-48.45,71.3453,63.9108,12.3961,17.2661,12.2043,75.6896,18.3557,0.2929,0.6656,2.7796,1.6551
-48.13,78.8335,56.8819,10.1949,13.7993,15.5642,84.156,10.1847,0.5278,0.2444,1.0752,0.9774
-60,71.9248,57.4251,18.0595,14.7946,15.0187,93.1391,0.3369,0.1011,0.2807,4.9015,3.1834
-68.37,75.4085,62.099,21.956,9.9039,22.8584,96.2387,0.5029,0.0308,0.2771,1.6728,1.0314
-61.56,81.4573,68.2646,16.8176,7.7552,21.0231,95.7118,0.2778,0,0,0.7118,1.25
-49.51,69.4729,62.283,21.7426,14.5464,20.5271,85.2464,2.0589,0.3169,0.6953,9.0831,6.1766
-36.22,64.3941,59.906,15.4178,31.7744,11.2287,88.6264,3.9865,0.2919,1.6431,3.4318,4.0515
-74.59,77.4289,62.1067,18.0146,9.732,19.8041,89.7023,6.8472,0.1498,0.7908,2.0847,1.0963
-53.7,65.2786,60.0691,20.2692,21.5615,14.8613,86.7741,8.4482,0.4208,0.2507,2.5813,1.7129
-62.74,80.006,66.2764,16.2478,12.2991,16.8175,93.4813,2.1194,0.0261,0.1754,2.5746,1.25
-26.12,80.551,80.6344,4.3543,59.8353,4.6657,84.5835,4.0991,0.0608,4.2012,4.7686,7.6077
-37.73,76.8283,71.9126,7.6901,32.3841,8.4106,84.9692,7.1232,0.2854,1.6383,4.2322,4.9376
-58.02,69.5929,61.6796,14.8778,10.6101,18.6604,58.9327,20.9497,0.3131,0.5553,17.7876,5.871
-69.81,74.1073,73.9843,9.1873,12.2056,27.7477,40.1752,0.6764,0,0.3604,56.2819,15.153
-46.09,66.1543,61.1455,17.7444,16.9254,18.0707,60.5025,14.5977,0.1202,1.0959,22.1319,8.4664
-51.44,80.1948,63.0204,21.3004,21.876,15.5442,67.3943,1.3776,0.1104,1.999,27.4753,8.7074
-80.36,83.6616,68.7869,11.9463,23.9042,9.6627,88.3433,0.872,0.6769,0.1721,8.2836,3.3272
-86.34,88.0403,77.3654,9.1579,22.7857,13.1429,89.3563,0.2534,1.1151,0,7.552,2.1794
-34.02,75.3313,61.3073,14.775,14.4221,22.9232,33.2882,0.2726,0.107,0.3493,64.3172,6.881
-58.37,76.2145,72.6302,12.1495,23.914,16.0415,62.206,8.7354,0.1008,0.3729,26.8412,10.4657
-55.11,74.5862,57.0931,8.7498,17.2171,23.0733,35.4789,0.4648,1.1268,0.8028,62.1268,15.6479
-59.4,85.022,63.8945,15.706,22.8171,10.6898,77.8258,0.6932,0.3511,0.2791,18.7936,4.749
-13.76,77.6739,65.1827,11.234,20.6766,18.0751,52.3272,7.0715,0.2698,0.84,37.6849,11.9673
-77.03,72.3529,68.6768,11.7307,22.8493,14.5225,86.6089,3.0752,0.2516,0,8.5267,2.8795
-28.86,62.7041,61.8363,20.6069,8.9327,24.5627,31.382,6.8321,0.4232,0.5182,58.8574,3.3179
-8.54,54.3097,61.5027,13.8696,25.1514,8.968,45.7708,21.5151,0.2395,2.8416,24.8249,8.3632
18.14,58.5265,56.3956,15.7212,28.0137,15.8241,27.6743,7.1038,0.1631,2.7411,60.2186,13.2449
-47.47,78.5862,64.8527,9.0102,26.474,9.8844,76.9908,0.0261,0.122,1.4375,19.3762,5.6543
-91.58,75.7709,76.8352,2.6101,39.4737,5.2632,83.8499,0,0,0,13.7031,3.0995
-64.74,77.3679,68.9928,15.7798,19.8001,13.4824,77.8258,1.6124,0.3553,0.5466,18.3428,6.4331
-42.78,63.4582,57.3873,16.5815,20.6188,11.2478,63.7893,24.3839,0.8836,1.0399,7.6018,3.8501
-18.2,72.1221,70.4199,8.6991,30.0314,12.0675,47.209,13.6482,0.3571,6.5995,30.6266,13.1469
-14.32,47.1276,49.7257,24.3735,41.6929,12.8134,55.7944,10.2802,0.1305,6.1077,25.5605,13.4236
-4.21,57.8033,55.7066,13.9535,39.9706,14.3465,50.2871,0.2058,1.8741,1.495,44.773,6.4348
-77.38,69.2691,57.79,16.328,19.7519,13.9313,57.9959,0.8236,0,0,35.6211,6.0398
19,61.3208,50.7583,41.4423,15.6906,31.1836,6.6937,0,0,0,93.0682,9.7745
-72.59,72.4617,66.0326,12.5775,19.1475,12.7829,71.6286,3.5319,0.2879,0.7132,22.2481,4.4274
-57.56,78.1645,65.994,11.7889,17.2794,17.4933,64.7248,13.1244,0.3433,0.0388,20.6889,6.6231
-53.12,77.1905,69.6315,10.1525,25.3914,11.6616,73.5998,1.7516,0.3202,0.8597,22.2265,6.9998
-9.08,67.3923,62.4004,18.8733,14.6342,21.7627,39.6688,5.5998,0.4176,0.9657,52.1854,11.1831
-44.46,72.7776,59.5751,13.6902,14.2072,20.6815,42.2882,2.3306,0,5.2612,48.8693,12.9315
-77.26,82.0943,66.2651,10.6661,21.0387,11.8,85.9988,0.9094,0.0361,0.498,9.6276,1.5733
13.17,65.8858,62.2074,28.8774,17.3247,32.1026,8.9573,0.3991,0.1359,0.6621,89.6636,23.0472
-44.11,72.4213,63.6037,18.5096,19.3655,12.8078,55.7773,15.8099,0.4504,0.4349,24.9651,10.0714
-79.5,81.0315,73.1519,8.3039,28.4361,6.6537,85.7214,0.7988,1.6142,0.3661,9.9185,1.9138
-59.15,79.3447,62.3408,18.4552,16.3525,14.0782,76.3099,17.0764,0.0432,0.5522,4.4978,2.0726
-54.54,64.455,62.5165,13.6939,15.5975,25.8528,31.9562,2.1243,0.1825,0.6125,64.6032,16.6037
-61.69,82.9412,74.091,12.0993,22.7476,11.4638,66.9677,7.2558,0.1525,1.1258,22.4355,7.723
-55.83,71.8602,63.3877,16.4494,17.1734,20.976,60.6854,13.4982,0.5564,0.4356,23.136,10.9022
-71.66,59.8671,59.0047,13.9247,18.2503,18.0185,58.4586,8.0381,0,0.5377,31.0079,10.1062
-77.56,84.3605,73.2901,12.2411,21.3681,9.4602,89.7722,0.4518,0.9709,1.1247,6.277,3.7489
-63.2,78.3567,63.951,25.5602,8.0276,32.3232,36.0582,3.8448,0,0,58.7115,13.0932
-79.14,74.1484,64.2388,12.5433,17.8257,16.267,76.2035,0.9688,0.6661,0,21.5259,4.0266
-77.35,74.5837,66.4009,13.7776,15.7801,13.4863,76.8299,1.6079,0.528,0.504,17.5186,5.5676
-4.35,65.0211,72.6412,6.2883,52.3482,6.1804,56.9612,9.631,0.3348,15.0893,15.2669,21.0798
-73.31,75.2657,67.8719,16.9766,20.2442,26.1445,60.0876,8.353,2.0882,0,28.7639,8.7572
-50.65,82.443,60.0077,10.0063,20.9792,16.9061,55.932,12.6413,0.0942,0.0236,29.7305,9.9981
-42.65,74.8788,72.0893,7.6255,36.8305,7.3843,67.5096,1.9966,0.084,1.1134,27.3619,6.2044
-71.04,79.9891,69.7042,11.2296,20.3218,15.4738,69.4582,0.5987,0.6948,0.6061,27.9178,7.8868
-67.9,75.2193,67.9727,12.2096,13.0236,32.1401,52.8475,1.1635,0.3062,0.398,45.1317,26.2707
-65.2,69.3245,66.1376,12.8461,20.8659,13.9352,75.3378,2.7996,0.6943,0.8591,18.1539,8.8734
-33.51,57.9294,65.151,12.9394,16.0771,12.0332,58.6783,12.775,0.6496,1.9501,18.2798,6.7588
-64.5,56.1528,52.3143,30.9058,16.776,23.8051,51.7661,14.4945,0.9135,0,23.1425,2.497
-66.94,85.6439,74.7769,8.0914,14.714,20.5031,31.1329,2.3115,0.2082,1.9783,64.369,15.7434
-55.65,73.9291,71.9427,18.6366,14.0084,22.9536,37.4282,0.6889,0,0,61.8829,8.1515
-44.5,75.3033,57.1032,20.6495,13.1572,23.9925,39.3934,3.1357,0,0.5655,56.0144,4.2495
2.66,66.7241,50.8249,29.5743,10.2456,33.6842,25.3839,0.1355,0.0452,0.5872,71.0479,13.5501
-74.09,64.4247,70.9935,12.2574,15.7836,29.6387,49.644,0.7667,1.1501,1.9441,45.8242,24.3154
31.7,50.0053,55.7728,15.3585,31.4768,20.6574,29.134,22.2562,0.2076,6.2439,40.1798,24.6985
-56.56,69.2966,57.5272,25.9361,14.238,30.0841,33.2865,7.6875,0.359,0.1873,57.4651,5.3071
-44.03,64.0358,65.7423,16.2234,11.9829,26.1569,24.6904,0.6351,0.3736,0.6298,72.833,16.8553
-67.86,78.1891,67.2391,20.0463,25.118,12.2398,80.7582,8.7826,0.0762,0.5334,7.7729,1.3145
-8.08,65.0666,68.2269,7.6382,45.0977,7.4962,59.2487,9.5789,0.3652,8.6527,19.3006,15.5428
-62.49,72.7724,68.3214,16.0152,12.5895,19.2423,54.7837,9.2822,0.0246,0.0049,35.3589,3.6775
-73.18,76.6864,61.4978,19.6831,18.4869,15.5583,66.9995,2.6782,0,0.4993,29.823,5.084
24.01,66.2325,56.1354,33.6723,13.5591,33.5962,10.9504,0.0383,0,1.4083,86.9132,7.7026
-75.25,70.2622,59.9868,14.7476,17.8669,11.3036,80.8498,5.4758,0.3591,0.3591,11.0712,2.6332
2.61,65.4514,54.74,22.7858,9.0076,31.435,9.345,1.3135,0,0,89.3326,5.4136
-75.42,76.602,64.4105,18.3005,15.9952,15.5787,79.3192,2.8567,0.2955,0.6184,16.3575,4.5696
-47.84,64.8905,59.6084,11.9008,15.392,24.0484,32.2925,4.4271,0.1993,1.0886,60.6798,13.8835
-68.01,85.5513,54.3022,8.6569,18.157,27.9181,43.2742,0,0.0521,0,56.6215,5.8916
-34.1,74.3749,73.295,8.763,24.3366,13.8074,60.8297,9.799,0.2791,0.6353,26.228,7.7084
35.16,61.13,59.651,20.1872,23.3144,21.5336,11.9739,2.9627,0.2769,1.1375,82.5624,24.1358
-63.88,63.4277,63.898,18.3723,31.4654,11.7361,74.5608,1.8546,0.0717,0.8819,21.0822,8.659
-37.15,72.3985,57.3739,26.474,12.4416,23.0895,51.2448,24.1084,0.3937,0.4748,23.1589,5.5871
-63.41,73.2113,69.8558,12.0214,17.4006,14.5417,78.788,5.6287,0.6688,0.637,11.2922,5.3016
-58.04,81.6639,68.4371,11.8564,19.6912,13.9103,71.2263,6.5431,0.0438,0.4733,20.9856,7.6489
-60.02,73.6415,65.8294,15.0524,18.6403,13.8588,61.7739,2.6452,0.1297,0.3112,32.7023,4.5124
-56.21,74.8569,69.615,14.7151,15.9151,25.8355,36.8085,2.8778,0.0517,0.1723,58.6765,8.6335
-62.79,83.1144,65.3753,10.4116,16.222,18.143,72.0784,2.2745,0.4706,0,22.2745,3.9216
10.58,77.1737,74.8171,7.4085,46.2203,9.386,33.0892,20.1167,0.2238,20.0217,24.4972,28.9414
-67.02,78.7137,69.1113,9.3093,26.588,8.6569,78.6674,4.3673,0.2893,0.0467,14.4644,5.6178
-61.48,77.4489,65.1904,18.0569,15.2785,17.3985,66.6024,15.0807,0.4109,0.4464,15.4966,6.9595
-7.6,69.0445,60.4348,23.2564,7.2857,33.8421,16.2699,3.1755,0.0453,0.8052,79.2763,17.3821
-79.7,77.3056,76.9376,15.2595,11.4409,38.1836,55.5057,2.1733,0.2753,0.4926,41.4904,26.1422
-22.61,67.5201,63.7089,12.4055,31.1144,10.9877,57.3616,12.3481,0.2358,3.2564,24.634,9.8536
-71.51,70.512,69.8091,19.7006,13.8833,38.4342,39.654,5.6343,0.1318,1.9605,52.2241,34.7776
-58.91,72.4425,67.7892,9.4931,32.2295,11.0415,74.7005,0.0794,0.3213,0.1209,23.1755,10.3708
-87.6,65.7568,75.8278,11.7219,27.1702,30.5524,56.2252,0,0,0,43.7748,23.3113
-55.27,80.0147,67.9245,13.1473,17.2719,17.0085,58.2683,4.9174,0,0.727,35.8493,4.4547
-48.1,67.3004,64.3193,14.1173,13.0682,23.3029,41.6526,6.4686,0.1351,0.3666,50.7356,11.6203
-77.25,73.5413,63.5629,16.4887,13.911,19.8188,63.3155,4.3061,0.6649,0.6693,28.996,9.8661
-49.87,67.6023,61.5609,13.0733,20.4369,11.2715,75.4126,5.2445,1.0342,1.5739,13.4161,6.2665
-36.88,59.1421,57.0819,18.0088,21.3077,15.9244,57.5067,19.7865,0.1725,1.2775,18.7131,9.0268
-53.16,76.4843,62.9772,16.9704,15.7354,19.3735,58.5013,14.8799,0.2537,0.1965,24.1602,6.8003
-24.15,76.6938,68.513,9.1097,28.1857,11.2854,50.3605,7.5834,0.1768,1.6274,37.9188,7.1896
-51.1,62.2885,62.6723,16.015,17.1327,23.4055,33.829,4.5379,0.0976,0.2927,59.4484,10.084
-70.75,65.2723,59.8391,22.8867,15.9135,20.3846,55.6102,6.168,0.5249,0.2625,34.7769,11.4829
-68.38,81.8668,64.7132,17.3236,22.438,15.9716,84.0494,0.7921,1.4402,0,12.746,4.6087
-82.22,70.457,74.1047,17.3921,15.1497,32.2265,51.6123,0.0906,0.1449,0.0725,48.0072,27.808
-68.93,67.9198,65.482,13.8776,13.6709,21.1212,71.6857,5.8809,1.1407,0,18.9861,7.3764
-73.76,81.2179,66.968,12.0711,16.8391,12.035,86.4899,5.5545,0.2607,0.6183,5.6901,2.003
13.26,54.5952,58.6691,15.7089,31.4502,18.587,29.5893,18.5735,0.1744,6.9167,42.9368,26.1422
-45.62,72.2995,62.2894,17.3762,19.0834,14.7444,63.5867,20.6669,0.2463,0.793,13.1075,5.398
-80.51,62.6937,80.0485,6.0922,17.8329,17.4351,59.9753,7.4087,0.3528,1.4465,26.7243,10.0723
-67.17,75.5825,55.9795,20.3725,11.8762,29.7156,64.6525,3.7897,0.4715,0.2794,28.5714,10.007
10.82,62.2833,61.7083,13.7299,37.2468,9.9305,53.77,3.8464,0.2447,1.5045,38.9326,8.8257
-74.42,71.2635,75.8211,8.2365,21.2109,17.916,63.0696,0.9765,0,0.025,34.8272,16.5498
-60.17,75.2121,64.8355,17.0895,17.3407,16.4934,78.1769,6.3525,0.7672,0.6476,12.763,4.7798
17.06,68.0371,62.5843,29.6916,18.7063,34.2787,6.1382,0.4224,0.0622,0.9405,92.1778,26.7647
-60.72,72.5754,67.1094,12.6545,17.3623,16.494,70.5988,6.2736,0.3026,0.4007,20.6058,7.1899
-62.39,70.5264,67.469,16.491,15.8213,23.791,46.9303,3.1998,0.5073,0.3512,47.7931,8.4114
-64.06,77.3474,72.1214,9.7493,26.406,10.5657,84.2227,0.7562,0.8865,0.7048,12.401,2.7453
-60.68,69.5992,66.0938,14.0254,20.0718,15.0835,73.2829,7.0027,0.2741,0.666,16.875,7.3782
-50.28,69.9709,59.5929,21.7928,15.2298,18.7864,61.828,24.9063,0.2309,0.3834,11.083,3.25
-58.44,65.3923,56.5168,17.3348,12.624,20.0154,48.6506,5.1941,0.7125,0.6933,42.5101,11.7555
-35.02,71.8814,60.8444,24.4481,10.6948,44.4823,17.3499,1.6308,0,0.7701,77.8029,38.8448
-52.49,68.8782,64.3605,16.0662,19.9046,15.4714,71.6244,7.8057,1.0089,1.2362,16.3505,6.8021
-76.55,80.3291,61.3099,14.5562,14.0159,14.0445,70.3617,1.4383,1.5508,0.3561,23.2571,4.6008
-71.88,77.566,64.2593,14.8765,15.0144,6.8335,69.8765,4.0741,0,0,25.5556,3.3951
-81.63,81.2816,69.5218,16.3093,13.4685,17.9525,77.1577,4.7447,0.2711,0.1017,16.8775,5.2531
-66.08,69.5953,69.6519,13.3986,16.5484,17.5624,58.4841,6.4795,0,1.0462,33.1061,9.6922
-61.42,77.5742,57.3295,18.494,12.9212,15.0096,74.5226,16.5296,0.1239,0.4506,6.72,2.7685
-21.69,81.5939,74.0928,3.9045,30.5065,21.1425,58.3668,1.0263,0,0,39.8483,20.8835
-1.58,61.0745,55.9885,17.6565,19.6505,15.7974,40.587,33.456,0.2025,3.7324,20.7234,11.9871
17.88,71.6482,51.0192,30.6138,13.4343,25.4857,8.0864,0.0382,0,0,91.3401,3.8042
-9.75,70.6091,59.4487,23.2014,12.1829,25.144,17.9562,0.6224,0.2001,0.5125,80.2817,5.6453
-52.99,73.3415,69.304,10.2419,18.7262,14.3093,71.9924,3.4651,0.3397,0.9186,21.3585,4.2401
-69.14,74.5962,67.5561,13.9732,11.7199,21.6451,54.1493,13.9899,0.2106,0.3861,27.5485,3.5351
-52.05,74.4979,61.804,17.6882,15.3371,24.2589,35.8443,6.4136,0.1222,1.0357,54.7186,10.7559
-33.89,76.6092,67.9153,11.3567,20.5278,14.2328,63.687,11.7153,0.2682,1.2843,21.4242,7.9246
-53.16,74.1107,71.7894,5.5795,42.0929,7.235,72.3434,0.4889,0.1188,0.8956,23.8753,6.6371
-31.95,23.3503,59.6803,5.4577,1.0471,73.5602,5.2817,0,0,0,94.7183,16.3732
-78.79,69.5971,70.2163,14.4759,25.4237,14.1949,83.7713,0.9274,1.2365,0,14.0649,1.8547
-51.74,70.7191,61.2699,11.7057,27.3593,11.4075,68.7209,1.4312,0.2527,0.8159,26.9352,6.9961
-74.3,76.2199,65.8514,22.2633,22.4642,14.9035,75.6689,1.0976,0,0,21.7928,4.1162
-89.94,33.7662,52.3207,10.5485,20.8861,20.2532,67.0886,0,0,0,32.9114,17.7215
-43.55,76.5894,52.7321,19.5946,12.1407,21.4745,40.5849,0.1366,0,0,59.2785,16.2339
